cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season
736,5,1,10,0.6370639333563678,1264,6,0.8884502877862838
105,6,1,5,1.4885675745353917,196,6,0.8884502877862838
750,0,2,10,2.7609926534047835,1325,11,0.9431945538974952
352,0,0,3,0.2621875755523209,633,10,0.9431945538974952
552,5,1,10,0.863866305072276,713,11,0.8884502877862838
865,6,4,6,0.274975936406409,2068,1,0.9431945538974952
415,1,0,5,0.2502506086199046,747,11,0.9431945538974952
279,0,0,4,1.5394430373208567,213,6,0.8884502877862838
578,1,2,10,2.4983793808916266,1230,11,0.9431945538974952
851,6,1,10,0.8669939001280762,1438,6,1.804272708628173
481,6,2,10,0.0919424434426936,1111,11,0.8884502877862838
1508,4,4,5,2.558064215553708,2990,11,0.8884502877862838
203,2,5,7,0.8797822609821643,273,6,0.9431945538974952
358,3,3,2,2.0137941195617053,0,2,0.9431945538974952
460,5,1,10,0.2988498702712415,758,11,0.8884502877862838
642,6,6,10,0.6291059554014237,1089,11,0.8884502877862838
255,0,0,4,1.404157412086806,192,6,0.8884502877862838
383,5,0,10,0.7444966357481138,727,11,0.8884502877862838
829,6,6,5,1.5871909050505215,2204,3,0.9431945538974952
1083,6,4,1,0.5327588260204219,2480,10,0.9431945538974952
1090,5,1,7,1.2569348199203394,1718,8,0.8884502877862838
394,5,1,10,0.7803075365453624,431,6,0.9431945538974952
569,6,1,7,1.08271069883324,856,11,0.8884502877862838
1536,6,2,10,1.5712749491406333,1704,11,0.9431945538974952
178,1,0,11,0.3934942118088994,259,12,0.8884502877862838
813,6,0,10,1.8458251885862065,1518,11,0.9431945538974952
933,5,1,7,0.5606117488627265,1369,8,0.8884502877862838
504,6,0,8,0.6362125394346959,794,9,0.9431945538974952
618,6,4,11,0.4492000574935084,1427,12,0.8884502877862838
406,5,0,10,0.4659674073250686,584,12,0.8884502877862838
336,6,6,10,0.8320343932524994,572,11,0.9431945538974952
155,4,0,5,0.1308809392957424,195,12,0.9431945538974952
364,1,6,8,0.5455471868745101,1203,11,0.0273721330556057
883,5,1,10,0.5734001097168147,1302,6,0.8884502877862838
709,2,1,0,0.0760264875328053,1261,11,0.9431945538974952
254,0,0,11,0.4977993191448452,577,9,0.8884502877862838
652,6,5,3,0.1715222229921351,768,6,0.9431945538974952
1324,6,1,5,0.0672171156561892,2599,11,0.9431945538974952
758,6,6,10,0.1953961568569676,1640,11,0.9431945538974952
411,0,5,9,0.2343346527100163,712,11,0.9431945538974952
52,0,0,3,1.1423955334953213,94,11,0.0273721330556057
250,2,0,11,0.4460724624377082,480,9,0.8884502877862838
827,5,1,7,0.5924436606825031,1413,8,0.8884502877862838
682,4,0,10,0.0282786198031404,1237,3,0.9431945538974952
80,2,0,3,0.7007277569959209,173,11,0.9431945538974952
36,6,1,6,0.378429649820683,56,7,0.8884502877862838
526,6,0,10,1.1463745224727933,1220,12,0.9431945538974952
106,6,1,10,0.162712851115519,113,12,0.9431945538974952
603,6,4,11,0.2422926306649605,1492,12,0.8884502877862838
612,6,4,11,0.4381144844827641,1161,1,0.9431945538974952
818,2,0,10,0.3465977380009064,2318,6,0.9431945538974952
388,2,1,6,0.0115112699715802,732,7,0.9431945538974952
139,2,0,7,0.9116141728019408,189,11,0.9431945538974952
1068,2,1,10,1.5314850593659124,1492,6,0.9431945538974952
600,5,1,6,0.7484756247255858,1110,11,0.9431945538974952
42,6,0,7,0.6012530325591191,51,4,0.9431945538974952
593,6,6,11,0.0959214324201657,1184,11,0.9431945538974952
885,5,5,0,0.3377883661242903,2036,0,1.804272708628173
462,6,2,10,0.1914171678794955,953,12,0.9431945538974952
393,6,4,5,0.8161184373426111,912,6,0.9431945538974952
219,0,0,4,0.0910910495210217,236,11,1.804272708628173
336,0,6,7,0.1786288070254073,435,6,0.8884502877862838
281,5,0,10,0.8280554042750273,207,11,0.9431945538974952
519,5,1,10,0.5097362860772614,732,11,0.8884502877862838
1413,2,1,10,1.2856391366843158,1801,11,0.9431945538974952
395,2,4,5,0.8917192279145806,492,6,0.8884502877862838
251,3,3,2,1.3572609382788132,1669,6,0.8884502877862838
1564,6,4,1,1.865720133473567,3102,12,0.8884502877862838
629,6,2,7,0.214439707822656,880,11,0.8884502877862838
514,6,0,7,0.1865867849803515,1174,11,0.9431945538974952
1020,6,2,7,1.1136912167313446,1801,11,0.9431945538974952
683,1,3,2,0.3465977380009064,1801,6,0.0273721330556057
1731,2,1,5,0.2582085865748488,2803,11,1.804272708628173
135,6,0,5,0.597274043581647,110,6,1.804272708628173
764,4,0,10,0.7356872638714977,1301,11,0.8884502877862838
518,1,2,10,2.613770061238317,1225,6,0.8884502877862838
820,5,1,10,0.5853370766492308,1274,9,0.9431945538974952
514,5,1,10,0.8320343932524994,631,11,0.9431945538974952
318,2,6,11,0.7126647239283372,256,6,0.9431945538974952
113,3,0,5,0.8041814704101949,91,6,0.0273721330556057
458,0,5,9,0.163564245037191,695,11,0.8884502877862838
391,6,5,5,0.2900404983946254,819,11,0.9431945538974952
373,2,6,7,0.0433431817913568,386,3,0.9431945538974952
643,6,4,11,0.0075322809941081,1489,12,0.9431945538974952
1182,2,0,0,0.5654421317618704,1839,11,0.9431945538974952
513,6,0,5,0.1755012119696072,365,3,1.804272708628173
576,6,4,11,0.3616622999891227,1500,12,0.8884502877862838
214,6,1,11,1.4726516186255034,444,7,0.9431945538974952
54,4,0,3,1.297576103616732,100,11,0.0273721330556057
862,6,0,10,0.3306817820910181,1635,11,0.8884502877862838
253,3,3,2,2.0137941195617053,0,2,0.9431945538974952
124,6,0,5,0.2312070576542162,216,6,0.9431945538974952
877,6,2,7,0.1507758841831028,922,6,1.804272708628173
573,2,3,2,0.8399923712074435,1141,12,0.9431945538974952
304,0,0,4,0.270145553507265,308,11,0.8884502877862838
518,6,5,8,0.3147658261811298,1358,6,0.9431945538974952
607,6,6,10,0.0919424434426936,1750,11,0.9431945538974952
1669,5,0,11,0.2502506086199046,2034,11,0.9431945538974952
624,6,0,5,2.8286354660218085,1203,12,0.9431945538974952
942,3,3,2,1.0628157539458798,2412,6,0.0273721330556057
332,5,1,6,1.3294080154365089,466,7,0.8884502877862838
104,6,1,5,1.5960002769271375,211,6,0.9431945538974952
421,5,1,7,0.3545557159558505,566,6,0.8884502877862838
276,2,0,11,0.3983245947080434,628,9,0.9431945538974952
837,2,1,6,0.4770529803358129,1309,11,0.9431945538974952
76,6,1,10,0.0282786198031404,156,12,0.9431945538974952
124,3,0,5,0.3943456057305713,103,6,1.804272708628173
856,5,1,7,0.7237502969390814,1427,8,0.8884502877862838
1803,2,1,5,0.060110531622917,3240,11,1.804272708628173
212,6,1,11,1.3333870044139808,494,12,0.9431945538974952
282,0,0,10,0.270996947428937,407,11,0.9431945538974952
718,6,4,8,0.0362365977580846,1332,1,0.9431945538974952
292,2,0,11,0.5057572970997893,499,9,0.9431945538974952
732,5,1,10,1.0508787870134637,793,11,0.9431945538974952
802,5,1,10,0.6052320215365912,1303,3,0.9431945538974952
385,2,5,3,0.8121394483651391,629,11,0.8884502877862838
766,6,0,5,2.148228350874084,1632,6,0.9431945538974952
651,6,2,10,0.1945447629352956,939,6,1.804272708628173
703,2,5,5,1.0579853710467355,1185,6,0.9431945538974952
688,6,0,10,0.3815572448764831,1195,3,0.9431945538974952
768,6,0,10,0.4014521897638435,2296,6,1.804272708628173
1390,6,2,10,1.4160943790192224,1712,11,0.8884502877862838
342,5,0,3,0.270996947428937,514,10,0.8884502877862838
415,6,1,8,0.0004256969608359,658,11,0.9431945538974952
611,2,1,11,0.3346607710684902,910,6,1.804272708628173
860,6,5,3,0.4261775175503479,731,6,1.804272708628173
366,6,6,7,0.4571580354484525,307,6,0.9431945538974952
704,6,5,5,0.0441945757130287,828,6,1.804272708628173
493,1,0,8,0.5526537709077823,872,11,0.9431945538974952
37,0,0,4,1.241870257932123,165,6,0.8884502877862838
563,2,1,10,0.163564245037191,962,6,1.804272708628173
361,2,0,10,0.7086857349508652,773,11,0.8884502877862838
916,2,0,10,0.0711961046336613,2432,6,1.804272708628173
110,4,0,5,0.0990490274759658,176,12,0.0273721330556057
405,2,0,5,0.0123626638932521,602,11,0.9431945538974952
1099,6,5,7,0.5009269142006454,1698,6,0.9431945538974952
510,6,2,10,0.5137152750547335,928,6,0.9431945538974952
78,6,3,2,1.1463745224727933,466,12,0.9431945538974952
66,1,0,10,0.0282786198031404,35,6,0.8884502877862838
730,6,0,10,0.3028288592487136,1250,11,0.9431945538974952
37,0,0,4,1.08271069883324,205,6,0.9431945538974952
65,0,0,3,0.9951729413288544,214,6,0.8884502877862838
918,2,0,10,0.270145553507265,2502,6,0.9431945538974952
430,6,0,3,1.1782064342925698,1207,12,0.9431945538974952
1655,2,1,5,0.1308809392957424,2836,11,0.9431945538974952
184,6,0,9,0.0680685095778612,405,11,1.804272708628173
687,6,6,11,0.4938203301673731,1294,12,0.9431945538974952
300,0,2,10,0.5296312309646218,325,11,0.8884502877862838
281,2,1,7,0.7484756247255858,485,3,0.8884502877862838
580,6,5,8,0.2621875755523209,1576,11,0.9431945538974952
745,6,6,11,0.863014911150604,1560,11,0.8884502877862838
922,6,6,9,1.447926290838999,2056,10,0.9431945538974952
308,2,6,10,0.6450219113113119,264,6,0.8884502877862838
149,0,0,3,0.4580094293701244,159,6,0.9431945538974952
465,2,4,5,0.8718242830272201,580,6,0.8884502877862838
1752,4,4,5,3.704013041065665,3536,11,0.9431945538974952
761,4,4,10,1.2609138088978116,3014,6,0.8884502877862838
607,6,5,8,0.3903666167530992,1322,11,0.8884502877862838
394,3,0,10,2.0137941195617053,0,2,0.8884502877862838
511,0,0,11,0.0282786198031404,586,12,0.9431945538974952
535,2,5,3,0.6012530325591191,749,11,0.8884502877862838
603,1,2,10,2.955963113300915,1220,11,0.8884502877862838
72,2,3,2,1.2100383461123465,496,12,0.8884502877862838
587,6,1,7,1.030983842126103,813,11,0.8884502877862838
477,6,0,11,0.4332841015836201,481,6,0.9431945538974952
458,1,6,7,0.2869129033388253,1143,11,0.0273721330556057
585,3,0,6,1.8506555714853503,1295,6,0.9431945538974952
815,3,0,11,1.8108656817106297,1603,6,1.804272708628173
641,6,5,3,0.1715222229921351,778,6,0.9431945538974952
1339,6,1,0,0.3386397600459622,2459,6,0.9431945538974952
911,6,4,11,0.751603219781386,1788,6,0.8884502877862838
264,6,0,6,0.6927697790409768,582,1,1.804272708628173
242,2,6,10,0.7683705696129463,245,6,0.9431945538974952
389,5,3,2,0.5168428701105336,879,12,0.9431945538974952
141,2,0,7,0.9434460846217176,205,11,0.8884502877862838
466,2,5,10,0.863866305072276,701,11,0.9431945538974952
836,5,1,3,0.5535051648294542,1385,9,0.9431945538974952
641,5,1,5,0.0234482369039964,899,1,0.9431945538974952
513,6,1,11,0.3744506608432109,908,6,1.804272708628173
107,6,1,5,1.5920212879496656,193,6,0.8884502877862838
209,5,0,7,0.3178934212369299,251,6,0.9431945538974952
97,6,1,10,0.1993751458344396,153,12,0.8884502877862838
134,6,0,5,0.9553830515541336,105,6,0.9431945538974952
255,2,0,5,0.3346607710684902,582,11,0.8884502877862838
477,6,1,10,0.4023035836855154,823,6,0.9431945538974952
837,2,5,7,0.1476482891273027,1016,8,0.9431945538974952
992,5,1,6,0.056131542645445,1293,11,0.8884502877862838
379,6,0,11,0.1158163773075261,683,7,0.8884502877862838
782,0,0,7,3.692076074133249,1766,11,0.9431945538974952
474,1,6,7,0.5446957929528382,1172,11,0.0273721330556057
175,2,0,11,0.966468624564878,277,12,0.9431945538974952
543,6,1,7,1.1782064342925698,799,11,0.9431945538974952
430,2,1,10,0.7604125916580021,568,6,0.8884502877862838
598,6,1,5,0.1914171678794955,869,1,0.9431945538974952
875,6,6,5,0.0115112699715802,1962,8,0.8884502877862838
331,0,6,7,0.5017783081223173,302,6,0.8884502877862838
791,6,5,10,0.2152911017443279,2672,11,0.8884502877862838
116,1,0,10,0.4500514514151803,113,3,0.8884502877862838
43,6,0,10,1.3612399272562852,67,6,0.8884502877862838
950,2,1,10,1.4209247619183665,1488,11,1.804272708628173
125,6,1,5,1.6954750013639397,179,6,0.9431945538974952
33,6,0,7,0.6609378672212003,51,4,0.9431945538974952
644,6,0,5,0.9306577237676292,1047,6,0.9431945538974952
271,5,3,2,0.0274272258814685,731,7,0.9431945538974952
380,5,1,7,0.2511020025415766,425,6,0.9431945538974952
642,5,0,10,0.0274272258814685,1399,3,1.804272708628173
683,6,4,11,0.0910910495210217,1228,1,0.9431945538974952
336,2,6,10,0.3744506608432109,626,11,0.9431945538974952
530,3,0,6,1.9740042297869849,1285,6,1.804272708628173
846,6,6,5,1.284787742762644,2166,6,0.9431945538974952
404,6,6,10,0.803330076488523,877,11,0.8884502877862838
238,1,0,10,1.2657441917969554,298,11,0.9431945538974952
1013,6,0,5,2.195976218603749,1681,6,0.9431945538974952
736,6,1,10,0.6123386055698634,1043,6,0.9431945538974952
1053,6,0,10,2.0845645272345306,3212,11,0.9431945538974952
1372,2,2,10,3.8074667544799383,1545,11,1.804272708628173
1195,6,5,11,0.5844856827275589,1689,6,0.9431945538974952
276,5,1,7,0.8678452940497481,201,11,0.9431945538974952
1525,2,1,11,0.0839844654877495,3321,4,0.9431945538974952
518,5,1,0,0.1078583993525819,551,1,0.8884502877862838
803,4,0,10,0.7913931095561068,1593,3,0.8884502877862838
1676,2,0,11,0.4094101677187876,2532,11,0.8884502877862838
762,2,5,10,0.0004256969608359,1090,6,0.9431945538974952
1070,2,2,10,1.825930243698846,1516,11,0.8884502877862838
709,6,6,5,0.5566327598852544,1603,10,0.9431945538974952
261,2,1,11,0.9832359743964384,554,6,0.8884502877862838
353,2,1,7,0.3187448151586018,632,6,0.8884502877862838
1281,2,2,10,1.9970267697301447,1704,11,0.9431945538974952
323,2,6,11,0.9315091176893012,191,6,0.8884502877862838
48,0,0,3,1.190143401224986,113,11,0.8884502877862838
1559,6,2,10,1.5991278719829378,1757,11,0.8884502877862838
456,5,1,6,1.0031309192837985,594,7,0.8884502877862838
595,6,2,10,0.1953961568569676,1140,12,0.8884502877862838
841,6,4,5,0.0791540825886055,1602,6,0.8884502877862838
1035,6,6,10,0.3895152228314272,1820,11,0.8884502877862838
520,6,4,11,0.3576833110116507,1509,12,0.8884502877862838
486,6,6,5,1.0062585143395988,977,11,0.9431945538974952
678,2,5,5,0.9863635694522384,1210,7,0.9431945538974952
655,6,0,7,0.9346367127451014,1427,11,0.9431945538974952
1099,6,6,5,0.326702793113546,1911,8,0.9431945538974952
316,0,0,3,0.0362365977580846,393,11,0.9431945538974952
646,5,1,10,0.7086857349508652,1111,6,0.9431945538974952
732,2,1,6,0.1269019503182704,1211,11,1.804272708628173
1013,5,6,5,0.3545557159558505,1782,11,1.804272708628173
100,1,0,10,0.6171689884690075,93,3,0.8884502877862838
1092,6,5,11,0.2223976857776001,1584,6,0.8884502877862838
110,2,0,4,0.4102615616404595,216,11,0.9431945538974952
712,2,6,10,0.378429649820683,1477,11,0.8884502877862838
551,2,3,2,0.2312070576542162,1281,12,0.8884502877862838
248,2,1,5,1.007109908261271,528,6,0.9431945538974952
304,5,1,7,0.649000900288784,546,6,0.8884502877862838
368,2,5,7,0.752454613703058,278,6,0.9431945538974952
999,2,1,5,0.0353852038364127,1417,6,0.8884502877862838
379,3,0,10,2.0137941195617053,0,2,0.8884502877862838
56,6,0,10,1.2259543020222348,108,6,0.9431945538974952
917,5,1,5,0.0393641928138847,1408,6,0.8884502877862838
569,5,1,10,0.4571580354484525,622,6,0.8884502877862838
670,6,1,7,1.023025864171159,834,11,0.9431945538974952
466,6,2,10,2.442673535207017,986,6,0.8884502877862838
836,5,1,6,0.167543234014663,1617,11,0.8884502877862838
605,5,1,10,0.6848118010860327,1211,9,0.9431945538974952
9,2,1,6,0.8837612499596363,30,12,0.8884502877862838
276,0,0,5,1.7304345082395165,210,3,0.8884502877862838
674,2,5,11,1.0937962718439844,1207,7,0.9431945538974952
1580,5,1,5,0.9823845804747664,3240,11,0.8884502877862838
913,4,2,7,1.0540063820692636,1645,11,0.9431945538974952
578,5,1,0,0.1078583993525819,1160,11,0.9431945538974952
1236,2,1,5,0.0083836749157801,1496,6,0.9431945538974952
834,4,4,10,1.1574600954835377,2895,6,0.8884502877862838
328,5,3,2,0.2073331237893838,688,7,0.9431945538974952
85,6,0,4,0.6649168561986724,169,6,0.9431945538974952
873,2,0,10,1.9850898027977288,1527,11,0.9431945538974952
1019,6,4,11,1.0858382938890403,2191,6,0.8884502877862838
170,0,0,3,0.5057572970997893,156,6,0.9431945538974952
352,5,1,7,0.3664926828882667,661,3,0.9431945538974952
960,6,6,5,0.5137152750547335,2016,11,1.804272708628173
426,6,2,10,1.5832119160730496,1069,11,0.8884502877862838
277,0,0,4,0.8112880544434671,440,11,0.8884502877862838
425,3,0,10,2.0137941195617053,0,2,0.8884502877862838
283,6,0,7,1.1105636216755446,204,11,0.8884502877862838
101,1,0,10,0.6092110105140632,91,3,0.8884502877862838
269,2,1,10,1.078731709855768,770,11,0.9431945538974952
1051,3,3,2,0.9036561948469968,2567,6,0.0273721330556057
358,6,0,6,0.4699463963025407,658,1,1.804272708628173
218,2,1,11,1.182185423270042,538,7,0.9431945538974952
68,2,0,7,0.111837388330054,54,6,0.9431945538974952
386,2,4,5,1.070773731900824,488,6,0.8884502877862838
350,6,1,6,0.0234482369039964,664,7,1.804272708628173
668,6,2,7,0.4142405506179316,936,6,0.9431945538974952
585,5,1,0,0.2462716196424326,609,6,0.8884502877862838
853,6,4,11,0.64417051738964,1430,12,0.9431945538974952
105,2,0,4,0.3704716718657388,209,11,0.8884502877862838
1553,6,2,10,1.9811108138202569,1779,11,0.8884502877862838
789,5,1,10,0.6171689884690075,1253,3,0.9431945538974952
1072,4,2,7,1.336514599469781,1816,11,0.9431945538974952
830,6,4,3,2.108438461099363,2408,11,0.8884502877862838
429,3,0,10,2.0137941195617053,0,2,0.8884502877862838
526,2,6,5,0.5685697268176706,580,6,0.9431945538974952
329,2,6,7,0.540716803975366,304,8,0.8884502877862838
1012,3,0,10,0.2104607188451839,2560,6,0.9431945538974952
359,6,0,6,0.593295054604175,684,1,0.9431945538974952
747,4,0,10,0.8988258119478527,1374,3,0.8884502877862838
279,6,1,10,1.078731709855768,477,11,0.9431945538974952
269,2,6,7,0.3298303881693462,311,8,0.8884502877862838
984,6,0,10,1.8418461996087343,3067,11,0.9431945538974952
135,2,0,7,0.9514040625766615,184,11,0.9431945538974952
360,3,3,2,0.1229229613407983,3170,11,0.9431945538974952
1042,2,2,3,2.0169217146175056,1822,11,0.9431945538974952
511,3,3,2,0.1794802009470793,1818,6,0.0273721330556057
237,2,0,3,0.5853370766492308,277,3,0.0273721330556057
895,2,5,11,0.4412420795385642,1840,12,0.9431945538974952
529,5,1,0,0.004404685938308,513,1,0.9431945538974952
189,6,0,7,0.1388389172506866,180,11,0.9431945538974952
552,4,3,2,0.0760264875328053,2099,6,0.0273721330556057
780,6,5,3,0.1476482891273027,836,6,0.9431945538974952
1216,2,2,10,1.9492789020004804,1503,11,0.8884502877862838
1449,2,0,11,0.751603219781386,2366,11,0.9431945538974952
705,6,6,9,1.1614390844610096,1879,6,0.9431945538974952
302,2,0,10,0.0154902589490523,554,7,0.0273721330556057
828,6,0,5,1.6707496735774352,1431,6,0.9431945538974952
355,2,6,1,0.2113121127668558,414,6,0.8884502877862838
236,6,0,10,0.2630389694739928,375,11,1.804272708628173
565,6,2,10,0.0115112699715802,1393,12,0.9431945538974952
1731,6,4,10,2.9400471573910267,3380,11,0.9431945538974952
782,6,0,5,2.024879692572449,1344,6,0.9431945538974952
764,6,5,5,0.1396903111723585,829,6,1.804272708628173
631,0,5,3,0.6967487680184489,981,3,0.9431945538974952
741,4,0,10,0.536737814997894,1227,3,0.8884502877862838
658,0,5,3,0.4062825726629875,921,3,0.9431945538974952
796,6,0,10,0.7206227018832814,1385,11,0.8884502877862838
1147,6,2,10,1.774203386991709,1300,11,0.9431945538974952
221,6,0,9,0.6131899994915354,366,11,0.8884502877862838
236,5,0,7,1.023025864171159,207,11,0.9431945538974952
59,2,0,7,0.2670179584514649,49,6,0.8884502877862838
881,6,6,10,1.9970267697301447,1225,11,0.9431945538974952
345,0,0,4,1.837867210631262,562,11,0.8884502877862838
103,0,0,5,0.7763285475678904,95,6,0.0273721330556057
393,0,6,7,0.0632381266787172,439,3,0.9431945538974952
588,6,0,5,0.2312070576542162,576,6,0.9431945538974952
1196,6,4,1,0.6799814181868887,2857,12,0.9431945538974952
383,2,6,7,1.0778803159340962,365,8,0.9431945538974952
95,6,0,10,0.004404685938308,174,12,0.8884502877862838
165,2,0,7,0.1388389172506866,293,6,0.8884502877862838
413,6,6,10,0.2550809915190487,643,11,0.8884502877862838
401,6,4,5,0.1038794103751098,1124,1,0.9431945538974952
377,6,6,9,0.10700700543091,365,11,0.8884502877862838
25,6,1,6,0.3863876277756271,58,12,0.8884502877862838
978,6,0,10,0.5645907378401985,2927,11,0.8884502877862838
442,4,3,2,0.2908918923162973,1894,6,0.0273721330556057
410,2,6,9,0.0791540825886055,310,11,0.8884502877862838
25,2,1,6,0.3625136939107947,59,7,0.9431945538974952
312,0,6,10,0.8161184373426111,267,12,0.9431945538974952
23,6,0,7,0.8360133822299715,45,4,0.9431945538974952
418,6,0,1,0.5017783081223173,641,1,0.9431945538974952
278,0,0,5,0.1428179062281586,301,11,1.804272708628173
405,6,0,11,0.6012530325591191,941,11,0.9431945538974952
1019,6,0,11,2.3790097115674644,1340,6,0.9431945538974952
353,2,0,9,0.0592591377012451,525,10,0.8884502877862838
317,2,0,11,0.4420934734602362,473,7,1.804272708628173
195,6,0,10,0.2422926306649605,193,6,0.8884502877862838
325,6,1,6,0.056131542645445,703,7,0.9431945538974952
514,6,1,11,0.5614631427843984,819,6,0.9431945538974952
417,6,6,10,0.3576833110116507,396,11,0.8884502877862838
577,5,1,5,0.2940194873720975,859,6,0.9431945538974952
1278,2,1,10,0.8829098560379645,2488,11,1.804272708628173
998,6,5,11,1.4081364010642785,1788,6,0.8884502877862838
378,6,0,11,0.9434460846217176,808,11,0.8884502877862838
989,6,1,5,0.1874381789020234,1534,6,0.9431945538974952
731,2,6,10,0.3704716718657388,1697,11,0.8884502877862838
782,3,0,10,0.4898413411899011,1727,6,0.9431945538974952
264,6,0,6,0.7604125916580021,544,7,1.804272708628173
264,1,0,5,1.1503535114502654,291,10,0.8884502877862838
458,6,0,11,0.0680685095778612,721,7,0.9431945538974952
222,3,3,2,1.2140173350898185,1559,3,0.9431945538974952
19,6,0,11,1.1264795775854328,9,12,0.8884502877862838
245,2,6,7,0.4969479252231732,315,6,0.9431945538974952
1769,4,4,5,3.4692526913948125,3243,11,0.9431945538974952
478,3,3,2,2.0137941195617053,0,2,0.9431945538974952
1060,6,4,11,0.7953720985335788,2062,6,0.9431945538974952
646,5,1,10,0.2232490796992721,779,11,0.8884502877862838
918,5,1,7,0.7277292859165536,1416,8,0.8884502877862838
25,6,0,11,1.0110888972387428,24,11,0.8884502877862838
120,1,0,11,0.7118133300066652,236,12,0.9431945538974952
361,2,5,7,0.8479503491623878,231,6,0.9431945538974952
1420,2,1,11,0.3028288592487136,3361,6,0.9431945538974952
253,2,1,7,0.9545316576324616,340,6,0.8884502877862838
932,4,2,7,0.9983005363846544,1653,11,0.9431945538974952
360,6,0,6,0.3028288592487136,659,1,1.804272708628173
490,6,6,10,0.9744266025198222,1082,6,0.9431945538974952
817,6,0,7,0.7476242308039139,1404,11,0.8884502877862838
320,0,0,4,1.3046826876500044,442,11,0.8884502877862838
641,5,1,10,0.7405176467706417,1049,3,0.8884502877862838
722,6,4,11,0.6043806276149193,1265,6,0.9431945538974952
17,6,0,11,1.0548577759909357,22,11,0.9431945538974952
218,2,0,5,0.1516272781047747,617,11,0.9431945538974952
1672,6,2,10,2.251682064288358,1784,11,0.8884502877862838
807,6,0,5,1.9771318248427847,1130,12,0.9431945538974952
491,3,3,2,0.1953961568569676,1734,6,0.0273721330556057
923,2,5,7,0.5088848921555895,1922,10,0.9431945538974952
721,4,0,10,0.1547548731605749,1196,11,0.9431945538974952
257,0,0,3,0.274975936406409,406,11,0.8884502877862838
837,2,5,11,0.9903425584297104,1906,12,0.9431945538974952
294,0,5,9,0.1308809392957424,733,5,0.9431945538974952
590,2,5,11,0.3417673551017623,1413,1,0.9431945538974952
337,6,6,10,0.0711961046336613,357,11,0.8884502877862838
506,6,1,10,0.3346607710684902,976,6,1.804272708628173
439,5,4,5,1.190143401224986,464,6,0.8884502877862838
429,0,0,3,0.4420934734602362,295,3,0.0273721330556057
1138,6,4,1,0.803330076488523,2874,1,0.8884502877862838
299,6,0,4,0.3386397600459622,534,11,0.9431945538974952
499,6,2,10,2.669475906922925,1166,6,0.9431945538974952
499,6,2,7,0.7126647239283372,885,6,0.8884502877862838
291,2,1,7,0.96732001848655,482,6,0.9431945538974952
244,0,0,8,0.3306817820910181,523,12,0.9431945538974952
338,5,3,2,0.4094101677187876,774,7,0.9431945538974952
560,5,1,11,0.8917192279145806,581,7,0.9431945538974952
1253,2,1,0,0.5813580876717588,2433,3,0.9431945538974952
310,2,1,7,0.6927697790409768,658,3,0.8884502877862838
607,2,6,10,0.4412420795385642,1036,6,0.9431945538974952
713,6,2,10,0.0919424434426936,998,6,0.9431945538974952
271,0,0,5,0.004404685938308,219,11,0.8884502877862838
481,6,1,8,0.163564245037191,681,11,0.9431945538974952
1257,2,2,3,0.9983005363846544,1688,11,0.8884502877862838
1224,5,1,6,0.0959214324201657,1786,11,0.8884502877862838
515,6,2,10,2.653559951013037,1260,11,0.8884502877862838
333,0,6,10,0.7166437129058093,257,12,0.9431945538974952
1091,2,2,7,1.9572368799554245,1047,11,1.804272708628173
549,6,5,11,0.055280148723773,1365,12,0.9431945538974952
35,2,1,6,0.4540304403926524,55,12,0.8884502877862838
847,2,0,10,0.8391409772857716,1104,6,0.8884502877862838
212,6,0,10,0.8550569331956599,226,6,0.9431945538974952
54,0,0,4,0.7484756247255858,224,6,0.9431945538974952
444,5,1,0,0.5256522419871498,459,6,0.8884502877862838
593,0,5,10,0.4977993191448452,990,3,0.9431945538974952
1022,6,5,7,0.6799814181868887,1620,6,0.8884502877862838
712,5,1,6,0.6330849443788957,1050,11,0.8884502877862838
652,1,6,7,0.4571580354484525,1277,11,0.0273721330556057
744,6,5,7,0.3704716718657388,948,8,0.9431945538974952
583,6,1,11,0.1516272781047747,1028,6,1.804272708628173
434,6,5,3,0.7683705696129463,703,11,0.8884502877862838
61,6,0,10,1.0508787870134637,121,1,0.8884502877862838
790,6,6,10,1.336514599469781,1102,11,0.9431945538974952
523,5,1,10,0.7285806798382255,1115,3,0.9431945538974952
1376,2,1,11,1.4328617288507826,1537,11,1.804272708628173
644,5,1,7,0.270145553507265,1062,8,0.8884502877862838
975,2,0,0,0.6370639333563678,1701,11,0.9431945538974952
1572,6,4,11,0.966468624564878,2862,12,0.9431945538974952
1079,5,1,6,0.4023035836855154,1205,11,0.9431945538974952
648,5,1,10,0.2113121127668558,807,11,0.8884502877862838
275,6,0,6,1.1742274453150978,739,11,0.8884502877862838
727,6,6,11,0.2542295975973768,1662,12,0.9431945538974952
912,6,2,7,1.121649194686289,1684,11,0.9431945538974952
682,6,6,10,0.060110531622917,1728,11,0.8884502877862838
624,6,5,8,0.2025027408902398,1418,11,0.9431945538974952
430,2,6,5,0.2582085865748488,508,6,0.9431945538974952
1061,6,6,10,0.2860615094171533,2277,11,0.9431945538974952
263,6,1,7,1.0588367649684076,223,11,0.8884502877862838
1093,2,6,5,1.0261534592269592,2589,6,1.804272708628173
1768,6,1,5,0.0839844654877495,2588,11,1.804272708628173
1710,6,1,10,1.0022795253621266,3030,11,1.804272708628173
